Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio,Credit_Score
CUS_0x2cb1,25.0,42021.7,4.0,12.0,10.93,271.56,102.62256127412824,368.9023505511792,3386.808333333333,8.0,7.0,3.0,17.0,4.0,32.355121388329295,109.01733845498752,281.0,Engineer,Standard,No,High_spent_Medium_value_payments,1.0,1,1,0,0,0,1,0,0,0,3,6.863407144605411,21.0,4.0,0.006462375391761876,0.03218881251177609,Standard
CUS_0x5d05,34.0,27156.59,3.0,20.0,7.75,787.21,96.37122326017894,309.6629336863685,2160.0491666666667,6.0,4.0,7.0,12.0,0.0,31.67935639573114,64.97075972011929,191.5,Scientist,Standard,No,Low_spent_Large_value_payments,1.0,0,0,0,0,1,0,1,0,1,3,5.175919448310524,12.0,2.0,0.02898780737935065,0.030078370771708187,Standard
CUS_0x85b,26.0,24342.5,1.0,16.0,4.6,57.27,95.8953055922764,381.1890926342935,2057.541666666667,5.0,5.0,3.0,17.0,3.0,37.011378749486084,18.66976844009688,337.5,Lawyer,Standard,No,High_spent_Large_value_payments,0.5,0,0,0,1,0,0,0,0,0,1,5.506796696570789,18.0,3.0,0.0023526753620211564,0.009073822777228591,Poor
CUS_0x233d,30.0,32488.7,6.0,10.0,8.34,2561.04,164.49319136508913,300.933628828221,2456.391666666667,7.0,7.0,25.0,52.0,12.0,36.63714827431659,82.23268722060844,92.0,Entrepreneur,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,1,1,0,1,1,0,1,5,4.945922924787513,52.0,16.0,0.07882863888059541,0.033477025808428394,Poor
CUS_0x5f49,42.5,16509.01,8.0,25.0,8.24,1591.92,78.08373411300705,262.8447732510481,1412.750833333333,7.0,7.0,23.0,20.0,7.0,33.07674385698251,76.1798667536667,196.5,Media_Manager,Bad,Yes,Low_spent_Small_value_payments,0.625,1,1,0,0,1,0,1,0,1,5,5.964665484343051,24.0,9.0,0.0964273448256437,0.05392307330934156,Poor
CUS_0x9ab9,33.0,40165.72,4.0,13.0,9.95,1812.84,123.49136609208264,412.60002941660684,3588.143333333333,6.0,6.0,23.0,20.0,8.0,33.24249671906222,87.49683501184771,119.0,Journalist,Standard,Yes,Low_spent_Small_value_payments,0.75,1,1,0,0,0,0,0,1,0,3,4.690001170792475,24.0,8.0,0.04513400979740933,0.024384988804381016,Poor
CUS_0x6980,24.0,41037.94,7.0,23.0,4.62,1735.78,140.02966118530335,243.35525151605054,3129.828333333333,10.0,8.0,23.0,50.0,6.0,27.256453167711243,155.40826964651728,83.5,Doctor,Bad,Yes,Low_spent_Small_value_payments,1.0,1,0,1,0,1,1,0,0,0,4,5.016873592815665,52.0,6.0,0.04229695740088318,0.04965392765839148,Poor
CUS_0x2391,21.0,76154.56,6.0,23.0,5.03,2144.36,137.92111627283916,450.7421737060501,6433.213333333332,7.0,8.0,26.0,44.0,9.0,35.38378450074453,321.1234184083986,165.5,Architect,Bad,Yes,High_spent_Large_value_payments,0.625,0,0,1,1,0,0,1,1,0,4,4.857279160559753,47.0,9.0,0.028157998680578028,0.04991648835031099,Poor
CUS_0x45fc,21.0,36787.58,8.0,15.0,15.58,3840.92,93.07700949413129,359.9179981796724,3362.6316666666667,8.0,9.0,28.0,61.0,11.0,34.82059193194331,133.26815899286294,12.0,Doctor,Bad,Yes,High_spent_Medium_value_payments,0.625,1,0,0,1,0,0,1,0,1,4,5.041382114857554,61.0,11.0,0.10440806380849188,0.03963210134310367,Poor
CUS_0x1051,41.0,35022.22,1.0,11.0,1.36,1000.44,241.78968024449813,367.64065548856115,2859.518333333333,3.0,5.0,4.0,6.0,5.0,32.43483309314849,21.21457645232058,338.5,Engineer,Good,No,High_spent_Large_value_payments,0.625,0,0,0,0,0,0,0,0,1,1,4.751111723242348,8.0,5.0,0.028565864756717307,0.0074189335333237055,Good
CUS_0x628e,43.0,80754.16,7.0,10.0,8.19,2587.15,235.66401177306182,336.68119214606725,6692.513333333332,5.0,9.0,20.0,15.0,11.0,35.285190827730844,392.17020307117167,182.5,Accountant,Standard,Yes,High_spent_Large_value_payments,0.75,1,1,0,0,0,1,0,0,1,4,4.976577504752953,19.0,12.0,0.032037358818418765,0.05859834467835776,Poor
CUS_0x4b6b,20.0,66484.36,3.0,18.0,18.77,1688.0,344.7834074695853,403.8899127295778,5595.363333333334,3.0,3.0,26.0,23.0,8.0,28.147054314099503,86.77099226007715,113.0,Developer,Standard,Yes,Low_spent_Small_value_payments,0.625,0,0,0,0,1,0,1,0,0,2,5.092506270574806,23.0,8.0,0.025389429935100526,0.015507660019708666,Standard
CUS_0xb19f,17.0,8884.825,3.0,10.0,8.71,446.31,58.606178640721964,288.39084260113475,869.4020833333334,3.0,5.0,9.0,14.0,11.0,32.332289525967965,20.760362400003125,187.0,Developer,Standard,Yes,Low_spent_Small_value_payments,0.625,0,0,1,0,0,1,0,1,0,3,6.3229416680438755,17.0,11.0,0.05023284082691555,0.02387889654048999,Standard
CUS_0xa918,27.0,71530.8,8.0,15.0,0.53,2364.98,259.27378760326656,185.45511565455593,6197.9000000000015,8.0,5.0,22.0,32.0,8.0,34.16309940869954,461.4851584316311,67.0,Teacher,Bad,Yes,High_spent_Medium_value_payments,0.75,1,0,0,1,1,0,0,1,1,5,4.8370889833057555,34.0,8.0,0.03306240109155776,0.07445830981971813,Poor
CUS_0x195b,41.0,52847.32,2.0,11.0,1.09,517.77,163.80501560806243,431.59196114555385,4607.943333333334,6.0,7.0,13.0,24.0,3.0,33.30471034883913,57.65777295450726,262.5,Scientist,Standard,No,High_spent_Small_value_payments,1.0,0,1,1,0,0,0,0,0,0,2,6.136155190280997,28.0,3.0,0.009797469389176215,0.012512691407773516,Standard
CUS_0x70d0,46.0,68081.28,2.0,9.0,6.72,502.86,215.493844263083,503.03303237732996,5509.44,7.0,5.0,10.0,28.0,3.0,31.177302931598547,95.81290818674692,235.0,Entrepreneur,Standard,No,Low_spent_Small_value_payments,1.0,0,0,1,1,0,0,0,0,0,2,3.2629898729102798,28.0,6.0,0.0073861713528300295,0.01739068003041088,Standard
CUS_0x4450,22.0,88220.12,0.0,0.0,3.93,617.85,229.61733336064248,761.2772343352692,7146.676666666666,2.0,1.0,11.0,13.0,1.0,36.0944592594042,0.0,367.5,Teacher,Good,No,High_spent_Medium_value_payments,0.5,0,0,0,0,0,0,0,0,0,0,4.972774708328047,13.0,1.0,0.007003504415999434,0.0,Standard
CUS_0x1100,21.5,43062.54,2.0,20.0,19.05,2169.75,72.51770239554875,490.7369788628389,3607.545,6.0,10.0,23.0,55.0,11.0,30.694317211189023,47.499818741612366,179.0,Accountant,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,0,0,1,0,0,0,1,2,4.960520589804973,55.0,13.0,0.050386019960736175,0.0131667986793269,Poor
CUS_0x4200,20.0,53367.48,9.0,24.0,18.57,3991.34,167.96783530495776,225.5842387148976,4223.29,8.0,5.0,16.0,40.0,13.0,32.25437921834895,298.7769259801446,148.0,Journalist,Bad,Yes,High_spent_Medium_value_payments,1.0,1,1,1,0,1,0,1,0,1,6,4.850122448903572,42.0,13.0,0.074789740868409,0.07074506509857116,Standard
CUS_0x9f20,53.0,29491.67,1.0,8.0,2.63,862.64,75.69175468182378,377.4978402643212,2178.6391666666664,5.0,3.0,3.0,13.0,5.0,29.238975216793413,14.67432172052166,364.5,Engineer,Good,No,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,1,0,0,1,5.08685510104854,13.0,5.0,0.029250293387929543,0.006735544804775302,Good
CUS_0xb7a5,39.0,35417.25,0.0,14.0,13.96,701.43,123.47370086546886,445.8902958130043,3013.4375,3.0,5.0,7.0,12.0,5.0,30.16797747247195,0.0,220.5,Journalist,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,5.743107036090394,12.0,5.0,0.019804756156957412,0.0,Standard
CUS_0xbe3,30.0,20730.15,5.0,25.0,2.75,2361.69,90.98001035417343,317.01543818719097,1661.5125,6.0,5.0,27.0,54.0,13.5,34.1517419745887,48.15580145863564,84.5,Lawyer,Bad,Yes,High_spent_Large_value_payments,0.75,0,0,0,1,1,1,1,1,0,5,4.546255103887044,56.0,16.0,0.11392536957040832,0.028983111146401633,Poor
CUS_0xac7b,45.0,27288.85,4.0,8.0,19.85,1354.13,111.0611624415472,351.73683630813696,2524.070833333333,5.0,3.0,5.0,9.0,4.0,30.149873974547777,65.72813668134296,232.5,Developer,Standard,Yes,Low_spent_Medium_value_payments,1.0,0,1,0,0,0,0,1,0,0,2,5.1530232724463145,12.0,6.0,0.04962209840282753,0.026040527790791513,Standard
CUS_0x56a5,54.0,38933.58,3.0,11.0,2.84,149.0,236.24717669850816,318.58947237402765,3432.465,4.0,7.0,9.0,15.0,2.0,32.779932667345875,78.40985092746416,377.5,Entrepreneur,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,1,0,0,0,0,1,5.3886211501032335,15.0,3.0,0.0038270305479228984,0.022843598092759623,Standard
CUS_0x8ed,27.0,42796.52,0.0,15.0,13.85,631.12,116.85836099602419,485.304121516603,3461.376666666666,4.0,4.0,9.0,6.0,10.0,32.36801306434654,0.0,239.0,Architect,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,4.582139248842435,6.0,10.0,0.014746993447130749,0.0,Standard
CUS_0x4fcc,47.0,19339.08,2.0,8.0,10.64,150.14,74.40625328483252,329.90529973212904,1729.59,0.0,3.0,11.0,15.0,0.0,30.96123239871182,28.49894890332992,292.0,Engineer,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,0,1,0,0,1,2,3.001655974204836,15.0,3.0,0.0077635544193415595,0.01647728589048845,Standard
CUS_0x6a74,19.0,134734.16,2.0,13.0,2.11,45.12,249.0177099257592,963.3021071345828,11184.846666666665,7.0,7.0,11.0,21.0,2.0,40.07193764689944,153.81394769528632,210.5,Entrepreneur,Standard,No,High_spent_Large_value_payments,0.625,0,0,0,0,0,1,1,0,0,2,6.421337818542294,24.0,2.0,0.0003348816662381685,0.013751994307949357,Standard
CUS_0x4657,22.0,22119.355,2.0,0.0,6.92,1111.07,131.33051710976972,304.1653544676857,1844.2528927846915,2.0,7.0,11.0,0.0,1.5,31.69279331274133,73.80842076354352,318.5,Journalist,Good,No,Low_spent_Small_value_payments,0.625,1,0,0,0,0,0,1,0,0,2,3.7992348285613264,2.0,3.0,0.050230669022672675,0.04002076995639032,Good
CUS_0x2e31,22.5,63206.72,8.0,18.0,26.48,4523.88,304.2108648405802,354.76604300223755,5309.2266666666665,9.0,8.0,27.0,38.0,8.0,35.45718964185912,231.290193338046,160.5,Scientist,Bad,Yes,High_spent_Medium_value_payments,0.625,1,0,1,1,0,0,0,1,1,5,4.137827538685357,41.0,13.0,0.0715727694776758,0.04356381971599995,Standard
CUS_0x9cdb,30.0,117801.12,6.0,13.0,11.4,1280.57,398.6575626764129,540.7038198941706,9988.76,5.0,4.0,6.0,5.0,4.0,30.249082260858195,326.20668114048146,180.5,Teacher,Standard,Yes,High_spent_Medium_value_payments,1.0,1,0,0,0,0,1,1,1,0,4,5.506009235102553,9.0,7.0,0.010870609719160564,0.03265737500355214,Standard
CUS_0x531b,41.0,28408.97,4.0,3.0,7.23,542.72,107.31101828758707,314.34530450712515,1985.5193131955905,1.0,5.0,4.0,9.0,3.0,34.03553089389007,144.71509392680213,232.0,Musician,Good,No,High_spent_Small_value_payments,0.875,1,0,0,1,0,0,1,0,0,3,3.7515311296182636,9.0,3.0,0.019103825305880503,0.07288526128405705,Standard
CUS_0x471c,24.0,17805.15,6.0,17.0,19.59,2279.36,124.441385015849,256.1504501366097,1711.7625,7.0,7.0,23.0,29.0,8.0,33.62421012799753,81.85038190646816,114.5,Lawyer,Standard,Yes,Low_spent_Large_value_payments,0.625,0,1,1,1,0,0,0,1,0,4,4.971676639006622,32.0,8.0,0.12801689398853702,0.047816435928739034,Standard
CUS_0xc459,54.0,36966.76,0.0,20.0,11.42,1188.75,62.89677891408157,481.63287126448654,2875.563333333333,5.0,3.0,13.0,15.0,3.0,26.95519085436075,0.0,260.5,Media_Manager,Standard,No,High_spent_Small_value_payments,1.0,0,0,0,0,0,0,0,0,0,0,6.196928644342318,15.0,3.0,0.03215726777245287,0.0,Standard
CUS_0xafda,38.0,58865.88,6.0,14.0,19.67,1340.92,106.41052025626294,379.94997916447505,4622.49,9.0,7.0,25.0,31.0,11.0,32.52763412454825,216.34542182867497,242.5,Musician,Standard,Yes,High_spent_Large_value_payments,0.5,0,1,1,1,1,0,1,0,0,5,2.498493961570043,34.0,11.0,0.0227792398584715,0.046802788503312064,Poor
CUS_0x453a,45.0,22182.95,4.0,16.5,10.18,1170.58,123.53945243216393,292.5800365443443,1937.5791666666669,7.0,5.0,13.0,11.0,5.0,35.51430079380897,62.25704178917977,72.0,Lawyer,Standard,Yes,High_spent_Small_value_payments,1.0,1,0,1,0,0,0,0,0,1,3,4.5257807186945485,13.0,5.0,0.05276935664553181,0.03213135383587153,Standard
CUS_0xa2db,24.0,16956.72,6.0,8.0,18.24,1906.14,68.8350917995468,289.4598974499699,1696.0600000000004,5.0,5.0,13.0,30.0,4.0,28.03676712494686,78.22574077418977,80.5,Engineer,Standard,Yes,Low_spent_Large_value_payments,0.875,1,0,1,1,0,1,1,0,0,5,2.72855302578918,33.0,4.0,0.11241207025887082,0.04612203623349985,Standard
CUS_0xc6cb,21.0,159958.32,1.0,4.0,9.51,803.57,329.8856453616844,1116.360647978976,13161.86,5.0,3.0,10.0,4.0,2.0,41.663274685679575,114.93970665933978,188.0,Accountant,Good,No,High_spent_Large_value_payments,0.625,0,0,1,0,0,0,0,0,0,1,3.028616792108589,9.0,7.0,0.005023621153310437,0.008732785993722755,Standard
CUS_0x2a11,24.0,167787.16,3.0,2.0,8.56,1357.9,421.2256476238513,820.4286479504761,13952.263333333334,5.0,4.0,10.0,3.0,1.0,32.682658797748005,413.5720377590062,193.0,Lawyer,Good,No,High_spent_Large_value_payments,1.0,0,0,0,0,0,1,0,1,0,2,3.086197241406825,8.0,1.0,0.008092991144256807,0.029641931769660755,Standard
CUS_0x2eb0,43.0,26980.83,2.0,13.0,3.41,156.14,131.2034152828216,341.43562425948073,2363.4025,7.0,3.0,6.0,10.0,5.0,31.915113902707965,38.55262710883043,203.5,Entrepreneur,Standard,No,Low_spent_Large_value_payments,0.75,0,0,1,0,0,0,1,0,0,2,4.293813463249358,11.0,5.0,0.005787071783929552,0.016312340834381968,Standard
CUS_0xafb6,21.0,35149.1,4.0,8.0,6.17,527.39,133.5687781333063,332.3002296767518,2935.0916666666667,4.0,6.0,5.0,13.0,4.0,33.67634105701748,97.64015885660848,244.5,Developer,Good,No,Low_spent_Large_value_payments,0.625,1,0,0,0,0,0,0,0,1,2,5.118422691688474,13.0,4.0,0.01500436711039543,0.03326647680734848,Poor
CUS_0x2171,26.0,22015.68,5.0,12.0,17.68,775.52,86.62105165302705,281.23712410795116,2037.64,6.0,5.0,7.0,27.0,5.5,29.437847218906548,74.74171041177064,150.0,Journalist,Standard,Yes,High_spent_Medium_value_payments,1.0,0,0,1,0,1,0,0,1,1,4,4.899763160414635,27.0,7.0,0.035225802700620645,0.03668052767504105,Standard
CUS_0x43c3,42.0,14424.97,4.0,14.0,18.59,808.32,105.98498363703754,278.5482045387507,1482.0808333333332,7.0,3.0,11.0,15.0,9.0,33.29383097292289,43.792553471662394,188.5,Mechanic,Standard,Yes,Low_spent_Small_value_payments,0.75,1,0,1,0,0,0,0,1,1,4,5.781886562948379,15.0,9.0,0.05603616506654781,0.029548019572703737,Standard
CUS_0x80df,39.0,17692.555,1.0,19.0,18.74,813.67,58.033589842134,374.2296860141643,1711.3795833333334,5.0,4.0,9.0,22.0,3.0,33.55333876323165,11.826839482592694,299.0,Developer,Standard,Yes,Low_spent_Large_value_payments,0.75,0,0,0,0,0,0,0,0,1,1,5.76661304778343,22.0,6.0,0.04598940062642168,0.006910705022878098,Standard
CUS_0x382d,42.0,70014.48,4.0,12.0,11.25,876.04,310.3631596211632,444.1896929199604,6114.54,6.0,3.0,18.0,7.0,4.0,32.64465863087278,205.5930674477824,290.5,Media_Manager,Standard,Yes,Low_spent_Medium_value_payments,0.625,1,0,0,0,0,1,0,0,0,2,6.218945719402033,7.0,4.0,0.01251226889066376,0.033623636029494024,Standard
CUS_0xc70e,37.0,97583.43,1.0,16.0,1.92,1296.8,202.9827657005073,780.3000930979505,7846.9525,7.0,7.0,9.0,21.0,1.0,38.24751346876962,46.511789129868774,356.5,Scientist,Good,No,High_spent_Large_value_payments,0.875,0,1,0,0,0,0,0,0,0,1,5.520368220971508,21.0,2.0,0.013289141404437209,0.00592736978207384,Good
CUS_0x59dd,28.0,19370.48,3.0,16.0,5.58,482.47,111.0048312731753,302.42586363391354,1828.206666666667,6.0,3.0,10.0,10.0,6.0,35.68931879067627,40.238898949132846,256.0,Engineer,Standard,No,Low_spent_Small_value_payments,1.0,1,0,0,0,1,0,1,0,0,3,4.7930346592998525,15.0,6.0,0.024907488095287263,0.022010038406926738,Standard
CUS_0x6dec,42.0,16511.395,2.0,1.0,7.91,1206.07,94.37125590121782,319.04024784051984,1528.949583333333,2.0,5.0,8.0,3.0,4.0,32.665928991316584,14.483454591595663,347.0,Developer,Good,No,Low_spent_Small_value_payments,0.875,0,0,0,0,0,0,0,0,1,1,4.521630621486663,5.0,4.0,0.07304470639821771,0.00947281372092049,Good
CUS_0xba21,16.0,45491.7,3.0,20.0,15.3,634.36,147.12206734614543,402.06388188308637,3753.44458686965,3.0,7.0,20.0,20.0,7.0,31.435202213527816,381.9317546016069,322.5,Teacher,Standard,Yes,High_spent_Large_value_payments,0.625,0,0,1,0,0,0,0,1,0,2,3.1923360466108814,20.0,7.0,0.013944521747923249,0.10175500017708684,Good
CUS_0x211a,20.0,56192.32,8.0,18.0,15.07,3777.1,167.84905805609708,277.9926585398382,4676.693333333334,10.0,6.0,21.0,45.0,7.0,32.66560017734676,282.1903992253431,135.0,Writer,Bad,Yes,High_spent_Medium_value_payments,1.0,1,0,1,1,0,0,1,1,0,5,6.901369009901165,49.0,7.0,0.0672173706300078,0.06033972704902818,Standard
CUS_0xf45,28.0,32057.3,7.0,22.5,1.4,1327.26,104.6139063700812,230.13838911475983,2606.4416666666666,9.0,8.0,16.0,49.0,12.0,30.83185969923706,164.8594261855369,121.0,Mechanic,Bad,Yes,High_spent_Small_value_payments,0.875,0,1,0,1,0,0,1,0,1,4,4.634495414955856,54.0,14.0,0.04140273822187146,0.06325076378800097,Poor
CUS_0xa1cc,38.0,79050.88,7.0,22.0,5.15,1570.89,213.49071548539095,331.82152192745036,6676.573333333334,6.0,8.0,21.0,25.0,11.0,32.870901919768215,331.7693104808956,157.5,Journalist,Bad,Yes,High_spent_Large_value_payments,1.0,1,0,0,1,1,0,1,1,0,5,6.43436082956389,25.0,16.0,0.019871885044163963,0.04969155492152096,Poor
CUS_0x7b2c,25.0,92091.87,1.0,2.0,6.36,637.18,288.2109850097228,707.0131681918097,7842.322499999998,5.0,4.0,8.0,13.0,0.0,36.93698552640423,49.00809679846756,308.5,Manager,Good,No,High_spent_Large_value_payments,0.875,0,0,0,0,0,1,0,0,0,1,5.366159810432139,13.0,0.0,0.006918960381627607,0.006249181514591828,Poor
CUS_0x9493,28.0,142177.84,3.0,7.0,2.41,483.13,303.54192519539606,812.7514536046359,11947.153333333335,5.0,1.0,12.0,14.0,2.0,35.13401311551435,322.87607996147136,208.0,Mechanic,Good,No,High_spent_Large_value_payments,0.625,1,0,0,1,0,0,0,0,1,3,5.511929223105388,19.0,2.0,0.0033980682221645795,0.027025356664723308,Good
CUS_0x8800,35.0,15815.22,5.0,20.0,7.89,2344.37,41.33768237453518,281.4134634952038,1241.935,6.0,10.0,19.0,18.0,9.0,32.5306292520772,63.78234222479476,167.5,Scientist,Bad,Yes,Low_spent_Medium_value_payments,0.875,1,0,0,1,0,0,1,1,1,5,4.3719911186701585,20.0,9.0,0.14823505458665767,0.051357230631872655,Poor
CUS_0x8f58,19.0,99984.48,3.0,16.0,7.69,443.96,293.3348729361888,657.9081046587817,8626.04,5.0,3.0,11.0,18.0,7.0,33.38333330209787,171.36102240502967,175.0,Journalist,Standard,Yes,High_spent_Large_value_payments,1.0,0,0,0,1,0,0,1,0,1,3,4.226660448460042,18.0,7.0,0.0044402891328734215,0.019865549244500333,Standard
CUS_0x8f45,47.0,15624.68,1.0,10.0,2.26,274.91,92.8778212225602,330.8822488944845,1504.0566666666666,7.0,4.0,17.0,26.0,4.0,31.12960868902558,9.801338745218944,304.5,Architect,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,1,0,0,0,0,0,0,1,3.487003659015505,30.0,6.0,0.01759460033741491,0.006516602041956937,Standard
CUS_0x4cc2,19.0,7290.88,7.0,16.0,13.53,2580.29,31.159365920282475,251.2485414475899,406.5733333333334,3.0,4.0,27.0,17.0,17.0,34.4719630833044,41.703172239542354,180.5,Manager,Standard,Yes,Low_spent_Small_value_payments,0.75,1,0,1,1,0,1,0,1,0,5,5.147563392522681,19.0,17.0,0.353906524315309,0.10257232538502857,Poor
CUS_0x2a8f,26.0,7424.24,5.0,16.0,24.41,4717.15,39.820236727684225,280.20458946983547,599.6866666666666,10.0,5.0,33.0,39.0,6.0,33.20756029845766,23.352617336983904,107.5,Media_Manager,Bad,Yes,Low_spent_Small_value_payments,1.0,1,0,1,0,1,1,0,1,0,5,4.7160432143113535,44.0,6.0,0.6353714319580186,0.03894136494110909,Standard
CUS_0x1572,39.0,83384.2,3.0,8.0,15.14,2613.85,166.89620603971463,679.161712569366,7080.6833333333325,3.0,9.0,24.0,27.0,9.0,38.17241255444698,112.01041472425284,146.5,Engineer,Standard,Yes,High_spent_Large_value_payments,0.75,0,0,1,0,0,0,0,1,1,3,4.984454608651477,29.0,9.0,0.03134706575106555,0.015819153244284734,Poor
CUS_0xb987,16.0,10186.535,5.0,12.5,7.18,2484.47,35.63162770127204,269.6571662376056,552.8779166666667,8.0,7.0,29.0,37.0,9.0,29.62474638787477,28.82494914807793,184.5,Scientist,Standard,Yes,Low_spent_Small_value_payments,0.75,0,0,0,0,1,0,0,1,1,3,4.519289492831701,37.0,11.0,0.24389745875314814,0.05213619187734109,Poor
CUS_0x9e9d,40.0,19125.48,6.0,12.0,12.75,1386.79,100.61028655339834,276.84447347262625,1573.79,10.0,7.0,31.0,31.0,13.0,29.246676715889325,57.88700145005472,71.5,Developer,Standard,Yes,Low_spent_Small_value_payments,1.0,0,0,1,1,1,1,1,0,1,6,3.1106219448643477,34.0,13.0,0.07251007556411657,0.03678190956230165,Poor
CUS_0x7853,26.0,46010.31,3.0,24.0,7.93,1380.78,236.8923457194312,319.8442221098238,3692.1925,7.0,8.0,15.0,27.0,12.0,29.99505989657103,87.48268217074497,140.5,Writer,Bad,Yes,High_spent_Small_value_payments,0.625,0,1,0,1,0,0,0,1,0,3,4.410734880357872,28.0,13.0,0.03001023031577053,0.023693965623608454,Poor
CUS_0x8f20,50.0,60390.8,2.0,12.0,2.11,973.97,227.4875576059945,481.5354095622862,5136.566666666667,3.0,5.0,9.0,2.0,1.0,32.9086027177761,64.63369949838587,308.0,Developer,Good,No,Low_spent_Small_value_payments,1.0,0,0,0,0,1,0,0,1,0,2,5.304343519058959,7.0,1.0,0.01612778767626857,0.012583054731445623,Standard
CUS_0x4c83,47.0,39362.03,4.0,7.0,10.03,1283.75,139.0970597972196,341.7318621949104,3485.169166666666,0.0,3.0,10.0,13.0,8.0,31.39420375034684,121.7737020504554,328.5,Scientist,Good,No,Low_spent_Small_value_payments,0.625,0,1,0,0,0,1,1,1,0,4,3.6657426822521013,13.0,8.0,0.032613917524070786,0.03494054269019139,Good
CUS_0x99b9,24.0,77597.7,4.0,7.0,6.03,404.69,180.95674984242692,520.7125185213204,6619.4749999999985,4.0,5.0,3.0,6.0,2.0,36.83318292039755,225.2782316362527,370.5,Media_Manager,Good,No,High_spent_Large_value_payments,0.5,1,0,0,0,0,0,1,0,1,3,5.6134059767786075,6.0,7.0,0.005215231894759768,0.03403264331933466,Standard
CUS_0xc075,17.0,17145.07,5.0,15.0,16.21,4316.78,64.19021456845994,296.8144133441888,1509.7558333333334,7.0,8.0,15.0,60.0,11.0,33.99573609900435,62.20950973222805,89.5,Teacher,Bad,Yes,Low_spent_Small_value_payments,0.75,0,1,0,1,0,0,0,0,0,2,4.464911335795483,60.0,11.0,0.2517796661080999,0.041205013657657476,Poor
CUS_0x1f88,42.0,30617.5,6.0,19.0,12.16,2058.93,101.61377648512682,294.5139884582403,2348.458333333333,9.0,7.0,20.0,56.0,14.0,31.066848430600977,108.9321985826193,170.5,Manager,Standard,Yes,Low_spent_Medium_value_payments,0.625,0,0,0,1,1,1,1,0,1,5,5.7451647126375605,59.0,16.0,0.06724683595982689,0.0463845566414645,Poor
CUS_0xc5d6,25.0,44188.5,7.0,19.0,3.41,2544.85,199.87515487926896,247.9156131496706,3413.375,8.0,9.0,17.0,21.0,10.0,32.63956912330959,204.642111234487,217.0,Doctor,Bad,Yes,Low_spent_Small_value_payments,1.0,1,0,1,1,1,1,0,1,0,6,4.413919912807719,23.0,13.0,0.057590775880602414,0.059953011677441534,Poor
CUS_0x9228,38.0,75004.04999999999,3.0,9.0,14.36,199.04,130.97477603481457,576.2923633342706,6416.337499999999,3.0,3.0,8.0,30.0,9.0,34.424149405560044,161.4996802205128,105.0,Developer,Standard,Yes,High_spent_Medium_value_payments,1.0,0,1,1,0,0,0,0,0,1,3,4.736459602417235,34.0,9.0,0.002653723365604924,0.025170072525099067,Standard
CUS_0xac51,19.0,29353.04,6.0,23.0,6.06,1882.15,75.5652737174517,302.10423888920985,2282.0866666666666,6.0,9.0,23.0,45.0,8.0,28.078610364464854,100.53915406000507,211.0,Teacher,Bad,Yes,High_spent_Medium_value_payments,1.0,1,1,0,1,1,1,1,0,0,6,5.862981292151978,49.0,10.0,0.06412112680662718,0.044055800127371036,Poor
CUS_0x1e6b,26.0,62846.31,7.0,18.0,1.79,4073.62,324.3039119727781,258.1725015087384,5393.1925,9.0,8.0,20.0,40.0,10.0,32.14158877550939,284.98291964752286,25.0,Manager,Bad,Yes,High_spent_Medium_value_payments,0.75,0,1,1,0,0,1,0,0,1,4,6.787230091172413,41.0,10.0,0.06481876183343142,0.052841228946959126,Poor
