Customer_ID,Age,Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Outstanding_Debt,Amount_invested_monthly,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month,Credit_History_Age_Months,Occupation,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Credit_Score,_target_agreement,has_auto_loan,has_credit_builder_loan,has_debt_consolidation_loan,has_home_equity_loan,has_mortgage_loan,has_not_specified,has_payday_loan,has_personal_loan,has_student_loan,n_loan_types,Credit_Utilization_Ratio_std,Delay_from_due_date_max,Num_Credit_Inquiries_max,debt_to_income,debt_service_ratio
CUS_0x1136,22.0,37360.94,5.0,12.0,9.89,1271.23,89.09077962665664,339.2354921781033,2864.411666666667,10.0,5.0,33.0,44.0,11.0,32.13178899193204,93.34174656716053,138.5,Entrepreneur,Standard,Yes,Low_spent_Small_value_payments,Poor,1.0,1,0,1,1,1,1,0,0,0,5,4.649105994437619,44.0,11.0,0.03402564282376193,0.03258670799780078
CUS_0x1138,44.0,154868.24,0.0,3.0,4.16,242.75,412.58693193224,1198.0720346042986,13051.686666666665,2.0,5.0,10.0,14.0,4.0,34.17040196569462,0.0,356.0,Lawyer,Good,No,High_spent_Large_value_payments,Poor,0.875,0,0,0,0,0,0,0,0,0,0,4.674517546923029,19.0,6.0,0.0015674614756389046,0.0
CUS_0x1139,32.0,94991.82,0.0,18.0,19.45,1320.61,268.51137079954134,815.9871292004586,8144.985,7.0,6.0,13.0,18.0,6.0,28.170299556756326,0.0,314.0,Scientist,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,5.086357044981751,18.0,6.0,0.013902354960669243,0.0
CUS_0x113e,44.0,34476.68,8.0,17.0,4.48,1976.63,110.64377988916958,213.54741425691608,2715.056666666667,6.0,7.0,24.0,36.0,11.0,34.649005339845544,171.1757589064547,134.5,Manager,Bad,Yes,Low_spent_Large_value_payments,Poor,1.0,1,0,1,0,1,1,0,1,1,6,5.726738430637881,39.0,11.0,0.05733237655133847,0.06304684576495813
CUS_0x1140,31.0,7621.8,6.0,19.0,27.01,4128.98,44.600702924794845,285.76819676028566,914.15,6.0,10.0,28.0,18.0,14.0,31.758757574618848,24.906263362349712,80.0,Accountant,Bad,Yes,Low_spent_Small_value_payments,Standard,0.875,1,1,1,0,1,0,1,1,0,6,4.686091537771597,18.0,14.0,0.5417329239812118,0.027245269772301826
CUS_0x1144,42.0,135851.24,2.0,18.0,11.19,695.12,276.08517472977434,909.2512983130856,11418.936666666665,4.0,4.0,18.0,30.0,10.5,38.155368852450096,206.55719362380657,298.0,Doctor,Standard,Yes,High_spent_Large_value_payments,Standard,0.875,1,0,0,1,0,0,0,0,0,2,5.095956207389299,30.0,13.0,0.0051167733176377345,0.018089004226354403
CUS_0x1145,23.0,17975.32,9.0,25.0,8.9,1263.1,125.00484209424727,232.47466570712967,1444.9433333333334,6.0,5.0,32.0,61.0,13.0,35.29588529313456,76.450324587172,145.5,Teacher,Bad,Yes,Low_spent_Small_value_payments,Poor,0.875,0,1,0,1,1,1,1,0,1,6,4.623977819190258,61.0,13.0,0.07026856823689369,0.05290887388006358
CUS_0x114a,42.5,15305.46,2.0,2.0,10.95,642.42,79.00742354624393,314.5519298947645,1230.455,0.0,7.0,2.0,14.0,0.0,34.645766016159385,20.301653868439384,185.5,Developer,Good,No,Low_spent_Small_value_payments,Standard,1.0,0,0,0,1,0,0,0,0,1,2,3.7194962645822573,15.0,0.0,0.04197325660254576,0.016499306247233246
CUS_0x114b,37.0,107118.96,3.0,9.0,5.49,1049.33,273.92788759144327,758.7311493442671,9104.58,5.0,7.0,5.0,24.0,1.0,29.78637182049092,139.56598983590766,366.0,Entrepreneur,Standard,Yes,High_spent_Medium_value_payments,Standard,0.875,1,0,0,0,0,1,1,0,0,3,4.405462062754782,25.0,3.0,0.009795931551239853,0.015329206820732825
CUS_0x1151,41.0,17692.27,6.0,24.5,28.12,3762.64,88.94096473127621,241.2210049240808,1335.3558333333333,6.0,5.0,29.0,35.0,9.0,29.90315391545459,78.44723488236784,133.5,Journalist,Bad,Yes,Low_spent_Medium_value_payments,Poor,0.625,1,0,0,1,0,0,1,1,0,4,4.861714246274401,39.0,9.0,0.21267140960430742,0.058746315344687404
CUS_0x1152,28.5,31316.47,2.0,5.0,5.44,800.89,138.96030076226947,358.280059036868,2510.705833333333,0.0,2.0,6.0,13.0,1.0,35.50773367341393,30.821979698505572,218.5,Accountant,Good,No,High_spent_Small_value_payments,Good,0.875,0,0,0,0,0,0,1,1,0,2,3.218067214802623,13.0,1.0,0.025574082902702633,0.01227622100896816
CUS_0x1154,40.0,7645.095,5.0,15.0,21.14,2869.83,40.01794554244485,285.45801032160006,632.0912500000002,9.0,9.0,19.0,44.0,10.0,30.271881658428278,17.487851054475886,144.0,Developer,Bad,Yes,Low_spent_Small_value_payments,Standard,0.625,0,1,0,0,0,0,1,0,0,2,5.575939015243197,44.0,10.0,0.3753818624883013,0.027666655810337323
CUS_0x1155,41.0,158483.48,3.0,3.0,2.65,471.82,490.73953119486765,872.1644075954739,12927.956666666669,2.0,1.0,6.0,1.0,4.0,30.582085872631964,347.53545957543184,335.5,Developer,Good,No,High_spent_Large_value_payments,Good,1.0,0,0,0,1,0,0,1,1,0,3,5.733053948868774,6.0,7.0,0.0029770926282032674,0.02688247404723395
CUS_0x1156,24.0,10060.015,6.0,12.0,9.29,1971.81,72.27556199955825,282.5097112532732,1103.3345833333333,3.0,9.0,17.0,18.0,12.0,31.96361140217532,32.28432276915212,126.0,Entrepreneur,Standard,Yes,Low_spent_Small_value_payments,Poor,0.75,0,0,1,1,0,1,1,0,1,5,3.668222602464437,18.0,15.0,0.19600467792543053,0.02926068235042222
CUS_0x115c,19.0,41695.76,9.0,21.0,25.99,4453.51,84.11164838374474,210.4362489395511,3401.646666666667,6.0,7.0,15.0,24.0,8.0,36.85825245852439,302.8057257057672,98.5,Engineer,Bad,Yes,High_spent_Large_value_payments,Standard,1.0,0,1,1,0,1,1,0,0,1,5,6.595901987229682,26.0,8.0,0.10680966122214824,0.08901739521421013
CUS_0x1168,42.0,76440.52,2.0,3.0,10.85,998.47,620.5883710433252,217.3662525009621,6647.043333333334,0.0,4.0,9.0,9.0,4.0,32.708060714764564,96.74970978904616,246.0,Writer,Good,No,High_spent_Small_value_payments,Good,1.0,0,0,0,0,1,0,0,0,1,2,3.4454009966204837,10.0,4.0,0.013062051383219267,0.014555299993888935
CUS_0x1169,33.0,115324.62,4.0,6.0,5.5,1316.45,338.2660288011823,694.7212113986959,9772.385,2.0,5.0,8.0,6.0,3.0,38.54914621418922,199.25125980012183,283.0,Lawyer,Good,No,High_spent_Medium_value_payments,Good,0.75,0,1,0,0,0,0,1,0,1,3,4.100714746330354,11.0,3.0,0.011415168764484115,0.02038921509949944
CUS_0x117d,24.0,70779.18,4.0,0.0,3.61,1340.31,272.8102743268446,436.9679140697881,5861.2649999999985,1.0,4.0,9.0,14.0,4.0,31.310165139988445,131.34831160336728,254.0,Media_Manager,Good,No,High_spent_Medium_value_payments,Standard,0.5,0,0,1,0,0,1,0,0,1,3,5.751842248823091,14.0,4.0,0.018936500818461023,0.022409550089164593
CUS_0x117f,51.0,93847.86,3.0,8.0,11.52,1405.22,315.28921654322494,496.78101006178275,7599.655,3.0,4.0,12.0,14.0,1.0,34.77133268495324,196.7267019001216,194.0,Scientist,Standard,No,High_spent_Large_value_payments,Standard,1.0,0,1,0,1,1,0,0,0,0,3,4.773959589492689,16.0,5.0,0.01497338351668328,0.025886267455578132
CUS_0x1182,23.5,176696.88,4.0,7.0,4.01,433.68,320.0541317814041,1082.9761112234296,14648.74,5.0,7.0,12.0,4.0,6.0,36.44183164318858,735.826436745809,202.5,Musician,Good,No,High_spent_Large_value_payments,Good,1.0,0,0,1,1,0,1,1,0,0,4,5.932992647269742,6.0,6.0,0.0024543727087880667,0.05023138077034674
CUS_0x1183,22.0,134393.73,2.0,2.0,11.49,945.29,316.3586776922774,892.0584418290134,10944.4775,1.0,3.0,12.0,13.0,1.0,35.27818760029655,136.0306304787093,304.5,Mechanic,Good,No,High_spent_Medium_value_payments,Good,0.75,0,1,0,0,1,0,0,0,0,2,4.176894921953379,14.0,3.0,0.007033735874434022,0.012429157123189233
CUS_0x1184,49.0,19867.475,3.0,9.0,6.74,707.29,61.270674627961455,308.7975756812176,1396.6229166666665,3.0,5.0,11.0,10.0,4.0,28.288391020692906,42.60688196261637,388.5,Lawyer,Good,No,Low_spent_Small_value_payments,Good,0.875,0,0,0,0,1,0,1,0,1,3,5.328102016451197,10.0,4.0,0.03560039713149255,0.03050707635838214
CUS_0x1185,24.0,18963.65,6.0,10.0,13.04,2422.18,72.7191584466445,294.88641267581875,1794.3041666666668,4.0,8.0,29.0,25.0,9.0,36.348502695751606,64.12529496657565,80.5,Accountant,Standard,Yes,High_spent_Medium_value_payments,Poor,0.75,0,1,1,0,0,1,1,1,1,6,4.820520216592678,27.0,11.0,0.12772752080954877,0.03573825227508843
CUS_0x1190,44.0,44134.06,3.0,19.0,4.9,809.59,121.32220942277624,418.5250506232482,3422.1600143710098,4.0,4.0,9.0,29.0,1.0,28.67211017704355,551.2715538571302,278.5,Media_Manager,Good,No,Low_spent_Large_value_payments,Good,1.0,1,0,0,0,0,0,0,1,1,3,5.379589224746206,33.0,5.0,0.01834388225329825,0.16108877186984885
CUS_0x1192,46.0,16319.375,2.0,13.0,7.67,1275.32,104.79130209124264,307.7292608483157,1518.947916666667,7.0,3.0,1.0,16.0,4.0,35.89702402810565,16.291128824626224,281.5,Media_Manager,Standard,No,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,0,1,0,0,1,3.753183235962799,16.0,9.0,0.07814760062808777,0.010725271515811501
CUS_0x1193,46.0,31877.72,1.0,13.0,1.46,886.59,89.7185563612834,414.3245161448773,2571.476666666667,3.0,6.0,20.0,28.0,4.0,29.874458222586853,21.794375249782988,299.5,Developer,Standard,No,High_spent_Medium_value_payments,Standard,1.0,0,1,0,0,0,0,0,0,0,1,3.8366447559357453,29.0,4.0,0.027812214926287073,0.008475431852949467
CUS_0x1195,31.0,30429.91,2.0,17.0,3.67,362.48,130.79264628053548,395.17586058876884,2808.8258333333333,4.0,6.0,16.0,27.0,3.0,36.877743149190806,29.91407646402904,343.5,Manager,Standard,No,Low_spent_Small_value_payments,Standard,1.0,1,0,0,0,0,0,0,0,0,1,4.035800911041564,30.0,3.0,0.011911964248333302,0.010650028958374021
CUS_0x1197,28.0,92300.01,3.0,9.0,18.96,755.17,135.43295995950274,636.5859811269779,7437.6675,3.0,5.0,11.0,29.0,2.0,29.505419449359994,211.74780891351924,224.0,Lawyer,Standard,Yes,High_spent_Large_value_payments,Standard,1.0,0,1,0,0,0,1,0,0,0,2,4.149287937481345,29.0,2.0,0.008181689254421533,0.028469652470148637
CUS_0x119e,37.0,63601.48,6.0,13.0,19.49,1191.91,282.5067855664555,327.81391320486864,5400.123333333334,3.0,7.0,15.0,27.0,6.0,29.320285856176124,184.6916345620093,234.0,Mechanic,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,1,0,0,1,1,1,0,0,1,5,5.125896561647436,27.0,6.0,0.01874028717570723,0.034201373406041215
CUS_0x11a4,43.0,44295.54,2.0,18.0,11.96,1280.42,73.28118270872683,492.0413981728752,3677.295,8.0,6.0,30.0,38.0,6.0,36.64108893701696,65.57597408241918,149.5,Manager,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,1,0,0,0,0,0,0,1,2,2.8137308060748416,38.0,8.0,0.02890629620950552,0.017832666153359787
CUS_0x11ac,25.0,69136.54,0.0,18.0,7.18,478.85,200.766183044055,625.7967019506218,5902.378333333332,3.0,4.0,14.0,9.0,3.0,33.38612945301696,0.0,206.0,Journalist,Standard,Yes,Low_spent_Large_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,5.202143687064885,14.0,3.0,0.006926149327114143,0.0
CUS_0x11ae,21.0,14550.52,9.0,20.0,23.08,4444.99,110.99850621316685,222.3447966744886,1392.543333333333,7.0,10.0,25.0,38.0,6.0,33.3924493575001,95.91103044567788,128.5,Architect,Bad,Yes,Low_spent_Small_value_payments,Poor,0.625,1,0,0,1,0,1,0,1,0,4,4.8189616165988225,43.0,6.0,0.3054866767648166,0.06887471876088445
CUS_0x11b1,27.0,34819.83,1.0,12.0,7.69,905.89,125.599605790283,397.0738845387509,2689.6525,7.0,3.0,10.0,19.0,1.0,34.006957663923785,22.795396122443535,222.5,Lawyer,Standard,Yes,High_spent_Small_value_payments,Standard,0.625,0,0,0,0,0,0,0,0,1,1,6.968530685682338,19.0,4.0,0.026016496921438155,0.00847521979974868
CUS_0x11b7,28.0,70099.04,3.0,6.0,9.85,498.61,235.47490633238908,573.0408450615193,6088.586666666666,1.0,1.0,10.0,5.0,0.0,36.63997298326237,121.91791454372937,288.5,Teacher,Good,No,High_spent_Small_value_payments,Good,0.875,0,0,0,0,1,0,0,1,1,3,6.058065483677136,5.0,5.0,0.007112936211394622,0.020024009054711554
CUS_0x11c0,19.0,14527.455,4.0,4.0,6.31,321.05,49.383098985710866,285.94990255644007,964.62125,3.0,3.0,4.0,14.0,1.0,26.812214742184647,41.695444793226315,234.0,Media_Manager,Good,No,Low_spent_Small_value_payments,Good,0.875,1,0,1,1,0,0,0,0,1,4,4.3400772467363,19.0,2.0,0.022099534983932148,0.04322467993860421
CUS_0x11c1,34.0,29902.22,3.0,12.0,9.57,533.71,157.68702960693247,274.18780996401694,2230.851666666667,6.0,3.0,12.0,9.0,0.0,31.82302752986606,66.21032709571732,239.0,Engineer,Standard,Yes,Low_spent_Small_value_payments,Standard,1.0,0,0,0,0,0,0,1,1,1,3,4.558600342554277,12.0,0.0,0.01784850756900324,0.02967939468366744
CUS_0x11c6,49.0,16523.745,4.0,8.0,10.06,455.49,54.26625355446494,290.1165138323664,1516.97875,1.0,4.0,1.0,8.0,4.0,32.75179658716902,52.216169090547005,308.0,Manager,Good,No,Low_spent_Small_value_payments,Good,0.875,0,1,0,1,0,0,1,0,1,4,5.307982603199897,10.0,4.0,0.027565784875038923,0.03442116054067798
CUS_0x11c7,53.0,36817.94,3.0,6.0,3.98,1019.46,123.15195493216632,362.8927326365418,3198.161666666667,5.0,4.0,5.0,7.5,2.0,28.432016195277043,86.80991788500882,202.5,Architect,Good,No,Low_spent_Small_value_payments,Good,0.625,1,0,0,1,1,0,0,0,0,3,5.160461818455008,11.0,5.0,0.027689218897092013,0.027143692825099673
CUS_0x11d1,24.0,11731.585,2.0,10.0,7.48,289.73,38.84815673283748,296.16838544964577,828.6320833333333,8.0,3.0,6.0,14.5,2.0,30.870628264358434,15.359696785723465,226.5,Mechanic,Standard,Yes,High_spent_Small_value_payments,Standard,1.0,0,1,0,0,0,0,0,0,1,2,4.942835563455167,18.0,2.0,0.024696577657665187,0.018536208161209624
CUS_0x11d9,42.0,87538.24,0.0,6.0,4.6,41.82,200.98855460722936,772.9967787261041,7139.8533333333335,2.0,4.0,3.0,11.0,2.0,31.49961368799189,0.0,299.5,Scientist,Good,No,High_spent_Large_value_payments,Good,0.875,0,0,0,0,0,0,0,0,0,0,3.4714319930342947,15.0,2.0,0.0004777340737031039,0.0
CUS_0x11e2,34.0,44986.55,1.0,1.0,10.26,753.21,125.74195988080689,474.97882130861956,3689.879166666667,5.0,4.0,11.0,0.0,0.0,30.77378830891588,23.26713547724025,236.0,Musician,Good,No,High_spent_Medium_value_payments,Good,0.875,0,1,0,0,0,0,0,0,0,1,6.3007979004704335,5.0,3.0,0.016743004297951277,0.006305663255162668
CUS_0x11eb,24.0,62835.08,2.0,12.0,2.02,306.85,207.54870778132965,536.851764400205,5464.256666666667,0.0,4.0,1.0,10.0,4.0,37.22261058155116,67.38407411418386,395.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,Good,1.0,0,0,1,1,0,0,0,0,0,2,5.48483790843935,12.0,4.0,0.004883418625392058,0.01233179153630238
CUS_0x11ec,34.0,14867.69,6.0,15.0,18.5,2344.06,53.829728231342926,259.13341436942346,1005.9741666666664,9.0,9.0,18.0,39.0,8.0,33.975600051089074,55.45960424165637,202.5,Journalist,Standard,Yes,Low_spent_Large_value_payments,Poor,0.625,1,1,1,0,0,0,0,1,1,5,4.580581705930942,42.0,8.0,0.1576613448356806,0.05513024695795507
CUS_0x11fc,30.0,38735.57,2.0,11.0,8.06,800.94,123.9411918657781,417.20964307273016,3187.964166666666,2.0,4.0,3.0,15.0,2.0,35.150618000528524,43.94375079661637,205.5,Lawyer,Good,No,Low_spent_Large_value_payments,Good,0.75,0,0,1,0,0,0,1,0,0,2,4.65568330993197,15.0,2.0,0.020677119247244847,0.013784267482078989
CUS_0x1204,45.0,18829.82,4.0,7.5,12.36,1752.02,145.31630497463223,269.88899155263067,1578.1516666666666,8.0,8.0,24.0,22.5,13.0,26.22046539628396,34.90700760005657,105.5,Writer,Standard,Yes,Low_spent_Small_value_payments,Poor,1.0,0,0,1,0,1,0,1,1,0,4,4.6119097383641545,24.0,13.0,0.0930449680347449,0.022118918185972773
CUS_0x1207,33.0,19506.73,6.0,15.0,2.69,1594.83,134.88515700958806,248.2409929035959,1491.5608333333332,9.0,7.0,22.0,47.0,11.0,28.990125130273483,59.13404168572198,174.5,Developer,Bad,Yes,Low_spent_Small_value_payments,Poor,0.75,1,0,1,0,1,0,0,1,1,5,5.34711186247105,50.0,15.0,0.0817579368761448,0.03964574582826066
CUS_0x120c,15.0,29135.38,9.0,25.0,8.04,1833.81,132.00526961870844,161.88908120468835,2138.9483333333333,10.0,7.0,21.0,17.0,7.0,34.13658959438987,201.0022811215709,109.5,Scientist,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,0,1,0,1,1,1,1,1,0,6,4.668865809729885,21.0,7.0,0.06294100162757445,0.09397248076971046
CUS_0x120d,26.5,18743.075,4.0,12.0,9.46,183.15,137.65474139107658,227.63573694664498,1330.9229166666669,2.0,7.0,4.0,7.0,0.0,29.395071979764808,57.801813328945094,269.0,Lawyer,Good,No,Low_spent_Small_value_payments,Good,1.0,0,0,0,1,0,1,0,1,0,3,4.135747321105435,11.0,0.0,0.009771608980916951,0.04342987306410752
CUS_0x1216,19.0,20143.27,2.0,15.0,11.44,1693.73,92.07167009519728,309.30139907381965,1550.605833333333,10.0,8.0,27.0,44.0,17.0,31.44447713372987,30.359208143229136,126.0,Engineer,Standard,Yes,Low_spent_Small_value_payments,Poor,0.875,0,1,0,0,0,1,0,0,0,2,3.0139753720561178,49.0,17.0,0.08408416309764999,0.019578933272787986
CUS_0x121b,42.0,33209.27,2.0,4.0,11.99,743.65,119.24476991795768,387.9931477718045,2954.439166666666,1.0,6.0,8.0,24.0,4.0,38.24777670648757,54.263163320411365,205.5,Architect,Good,No,Low_spent_Small_value_payments,Poor,0.75,0,0,1,0,0,1,0,0,0,2,5.3282757526047515,26.0,4.0,0.022392843925807464,0.018366654467837144
CUS_0x1220,31.0,128494.52,2.0,1.0,10.33,722.25,553.2364534980545,950.915235788424,10580.876666666669,4.0,4.0,9.0,0.0,3.0,32.091237577614514,176.90460970962792,340.5,Architect,Good,No,High_spent_Large_value_payments,Standard,0.75,0,0,0,0,1,0,0,0,1,2,3.1528146632549503,5.0,3.0,0.005620862274904798,0.01671927717170517
CUS_0x1226,52.0,11421.51,3.0,16.0,15.72,1278.12,65.5539088081385,288.54134692621165,1030.7925,5.0,3.0,14.0,16.0,7.0,27.696099801200052,20.892935942627965,358.0,Manager,Standard,Yes,Low_spent_Large_value_payments,Standard,1.0,0,0,0,1,0,0,1,0,1,3,5.476870028182678,19.0,7.0,0.11190464308134387,0.020268808652204942
CUS_0x122c,47.0,36346.13,3.0,18.0,10.54,1252.46,157.95306830393884,336.86979432060247,3188.8441666666663,8.0,6.0,11.0,22.5,4.0,28.054045032483373,89.06155404212532,262.5,Entrepreneur,Good,No,Low_spent_Small_value_payments,Good,0.875,1,1,0,1,0,0,0,0,0,3,5.3384943334957695,26.0,4.0,0.03445923953939526,0.02792910201542471
CUS_0x122f,24.0,18231.52,9.0,17.0,1.83,1358.96,103.96037264242196,240.6175418424032,1448.293333333333,6.0,5.0,15.0,35.0,7.0,31.725793858355296,86.60864700923113,181.5,Media_Manager,Bad,Yes,Low_spent_Small_value_payments,Poor,0.625,1,0,1,0,0,1,1,0,1,5,3.2293974129490652,36.0,7.0,0.07453904008003721,0.05980048724652774
CUS_0x1231,38.0,30739.3,6.0,8.0,16.7,1365.58,106.45326410182086,260.19331779347755,2298.608333333333,4.0,4.0,13.0,15.0,5.0,26.687918901022826,135.2381410533745,215.0,Journalist,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,0,1,1,1,3,4.0976384219716016,17.0,5.0,0.04442456399462577,0.058834791074327375
CUS_0x1232,17.0,14937.49,7.0,15.0,24.17,3699.44,102.38516292411722,240.93304212957133,1142.7908333333332,8.0,8.0,22.0,42.0,6.0,30.759467972037278,50.960878279644795,161.5,Developer,Bad,Yes,Low_spent_Medium_value_payments,Standard,1.0,0,0,1,1,1,0,0,0,1,4,5.829679637464932,45.0,9.0,0.2476614210285664,0.04459335583835607
CUS_0x1233,50.0,42112.56,4.0,5.0,3.34,1052.71,125.42993965765001,348.514518105614,3511.38,5.0,6.0,9.0,1.0,0.0,37.16370849822955,132.19354223673596,198.5,Entrepreneur,Good,No,High_spent_Medium_value_payments,Standard,1.0,1,0,0,0,0,1,0,1,0,3,6.45117275634567,1.0,4.0,0.024997530427976835,0.03764717639125813
CUS_0x1234,23.0,64996.98,2.0,12.0,19.69,340.81,174.2751847825909,506.3533676793671,5215.415,3.0,5.0,12.0,26.0,3.0,30.090888838677767,97.54060256064837,384.5,Musician,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,1,0,0,0,0,1,0,0,0,2,5.23571297646257,29.0,6.0,0.005243474389117771,0.018702366458018847
CUS_0x1236,24.0,28352.24,3.0,0.0,9.02,1085.7,75.28573786628391,373.6774441401885,2385.686666666667,4.0,4.0,7.0,4.0,0.0,31.918971965039425,46.3907297619036,199.0,Scientist,Good,No,High_spent_Large_value_payments,Standard,1.0,0,0,0,0,1,0,0,1,1,3,6.510767871944915,5.0,0.0,0.03829327065515811,0.019445441184747756
CUS_0x123a,14.0,36228.2,2.0,18.0,18.07,1643.06,198.81152460966757,352.86921907427393,2991.0166666666664,8.0,7.0,34.0,28.0,4.0,32.588804601312646,47.25240768446396,221.5,Media_Manager,Standard,Yes,Low_spent_Small_value_payments,Poor,0.875,0,0,0,0,0,1,0,1,0,2,5.351695745827281,28.0,9.0,0.04535306749990339,0.01579810912157983
CUS_0x123d,31.0,7703.635,6.0,17.0,16.05,3044.94,55.076357603177705,266.9860746730977,651.9695833333334,6.0,8.0,18.0,55.0,15.0,33.08493411025732,32.08109830785891,28.0,Architect,Bad,Yes,Low_spent_Small_value_payments,Poor,1.0,1,0,0,1,0,0,0,0,1,3,5.678066786472724,60.0,15.0,0.3952601596519046,0.049206434054542024
CUS_0x1246,32.0,22188.45,1.0,1.0,3.87,1352.38,83.04884021159464,363.53714713952616,2006.0375,1.0,5.0,3.0,24.0,5.0,28.12814062338675,10.011417582528251,192.5,Entrepreneur,Good,No,Low_spent_Medium_value_payments,Poor,1.0,1,0,0,0,0,0,0,0,0,1,5.980298294103186,24.0,7.0,0.0609497283496594,0.0049906432868419715
CUS_0x1249,32.0,9529.855,3.0,18.0,7.2,1818.36,38.900074958313645,292.312989013113,688.1545833333333,9.0,8.0,26.0,50.0,7.0,32.48474938794189,12.010942528772643,83.0,Teacher,Bad,Yes,Low_spent_Small_value_payments,Poor,0.875,1,0,0,0,0,1,1,0,0,3,2.64759955055109,54.0,10.0,0.19080668068926546,0.017453843685227184
CUS_0x124a,28.0,16861.34,3.0,5.0,10.77,408.71,59.98167954112632,294.2540238791974,1453.111666666667,2.0,6.0,2.0,0.0,2.0,31.461841671551277,41.57299470679325,280.0,Developer,Good,No,Low_spent_Medium_value_payments,Standard,0.5,0,0,0,0,1,1,1,0,0,3,5.3421142104550325,5.0,2.0,0.024239473256573912,0.028609635212797305
CUS_0x1250,28.0,72503.56,9.0,16.0,22.41,4205.6,180.08288324580803,319.56734862878864,5974.963333333332,6.0,8.0,31.0,60.0,11.0,36.03116345903283,362.8461014587367,159.5,Developer,Bad,Yes,High_spent_Medium_value_payments,Poor,0.75,1,1,0,0,1,1,0,1,1,6,6.044326463045089,62.0,15.0,0.05800542759555531,0.060727753664106744
CUS_0x1252,28.0,34132.87,4.0,11.0,10.89,187.64,134.539686463381,342.41657896703344,2970.4058333333337,4.0,6.0,4.0,7.0,1.0,30.77745910003019,100.08431790291893,250.0,Entrepreneur,Good,No,High_spent_Small_value_payments,Good,0.75,0,0,0,1,0,1,0,1,1,4,4.917376950857841,11.0,2.0,0.005497340247099056,0.0336938194706567
CUS_0x1255,46.0,38670.08,1.0,2.0,3.78,632.29,179.76010460614,422.8262372500686,3459.5066666666667,4.0,5.0,3.0,7.0,2.0,31.477964324767733,23.92376087713088,268.5,Scientist,Good,No,High_spent_Medium_value_payments,Standard,1.0,0,1,0,0,0,0,0,0,0,1,4.988479577148637,9.0,2.0,0.016350884197808745,0.006915367762589718
CUS_0x1258,49.0,44955.64,0.0,10.0,17.2,766.63,93.69759270532091,454.5830565239527,3878.3033333333337,4.0,6.0,20.0,25.0,4.0,36.49970890420038,0.0,203.5,Entrepreneur,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,0,0,0,0,0,0,0,0,0,4.900694866339275,25.0,4.0,0.0170530327229242,0.0
CUS_0x125c,35.0,32129.0,2.0,19.0,16.84,2554.25,88.28695512280026,397.87683553692204,2514.4166666666665,3.0,7.0,10.0,28.0,8.0,29.728526415749286,34.996481164896124,161.0,Manager,Standard,Yes,High_spent_Medium_value_payments,Poor,0.875,0,0,0,0,0,0,0,1,1,2,3.503819203656486,30.0,8.0,0.07949982881508917,0.013918330095739685
CUS_0x1269,21.0,42031.09,3.0,3.0,8.11,83.55,112.71378017441529,447.0391234282064,3762.590833333333,2.0,1.0,8.0,0.5,2.0,34.969086094217296,66.50617973071175,203.5,Manager,Good,No,High_spent_Medium_value_payments,Good,1.0,1,0,1,0,0,1,0,0,0,3,5.670865450626191,3.0,2.0,0.0019878142584453555,0.01767563433725611
CUS_0x126d,36.0,34710.6,7.0,10.0,14.76,1462.53,109.42921701536042,283.90798584887483,3170.55,6.0,3.0,20.0,22.0,10.0,31.580753370703718,197.1080745500404,176.5,Architect,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,0,1,0,0,1,1,1,0,1,5,3.5815155808327477,25.0,10.0,0.042134967416293585,0.06216841700967984
CUS_0x1271,45.5,99337.28,6.0,10.0,13.01,255.82,312.2186550500326,527.2345211112927,8563.106666666668,5.0,5.0,17.0,14.0,5.0,31.411109881586164,338.65242393206125,194.5,Architect,Standard,Yes,High_spent_Medium_value_payments,Standard,1.0,1,1,1,0,1,0,0,0,0,4,6.290846311218068,14.0,5.0,0.002575266808191245,0.03954784602302371
